smiles,LogD,KSOL,HLM_CLint,MLM_CLint,Caco-2_Permeability_Papp_AtoB,Caco-2_Permeability_Efflux,MPPB,MBPB,MGMB
Clc1cncc(Oc2ccnc(Nc3n[nH]c4cccnc34)c2)c1,0.8301128601958562,-1.1908825015678894,-0.12282843375037139,-0.5040496432900796,0.13462060601084458,-0.3164155100442055,,,
O=C(c1n[nH]c2cccnc12)N1C[C@H]2C[C@@H](C1)[C@H]2Oc1cncc(Cl)c1,-0.1778039372644967,1.128234101487803,-0.39179247451851507,-0.3430060819725073,-0.42770204620710894,0.20057415206783366,,,
Clc1cncc(O[C@H]2C[C@@H]3C[C@H]2CN3Cc2n[nH]c3cccnc23)c1,-0.009817804354437762,1.2935558868705297,-0.3053114112626812,-0.251068943979386,,,,,
O=C(c1n[nH]c2cccnc12)N1C[C@@H]2C[C@H]1C[C@@H]2Oc1cncc(Cl)c1,0.07417526210059171,-1.0418318603254628,-0.41876821902033473,-0.4678071635021453,-0.3731623909752673,0.13912865943976344,,,
O=C(c1n[nH]c2cccnc12)N1CCC2(CC1)Cc1ccccc1O2,0.2421613950106503,-1.2222936407906075,-0.41876821902033473,-0.36092256209366125,,,,,
Clc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2n[nH]c4cccc(Cl)c24)C3)c1,2.2579949899313556,,-0.04428141299507275,-0.2940684962701554,,,,,
Cc1cccc2[nH]nc(CN3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)c12,2.3419880563863855,-1.2721425096567993,-0.18868098650481363,-0.3484322159520568,-1.1527033252372796,-0.1373760573865526,,,
Clc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2cccc4cn[nH]c24)C3)c1,2.0900088570212967,-1.2719945901646148,0.2524517765249441,0.6933855081214428,,,,,
Clc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2cccc4cccnc24)C3)c1,1.5860504582911208,-1.144505390194735,0.41351283928580895,1.2023159234486214,,,,,
Clc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2cccc4cnccc24)C3)c1,2.4259811228414145,,0.8625796448161019,0.21209766212404493,,,,,
Clc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2nccc4ccccc24)C3)c1,2.4259811228414145,-1.271759659206439,1.1394777280847808,1.7672481366402062,,,,,
COC1CN(Cc2ccc(N3CCN(C(=O)c4cn(C)c5cc(-c6ccnc(C)c6)ccc45)CC3)cc2)C1,0.41014752792070924,0.7366825045287133,-0.27595545401070093,-0.5229899222752995,-0.8621386102952268,-0.15008891793029125,-0.8304670369724553,,
COc1cc(-c2ccc3c(C(=O)N4CCN(c5ccc(CN6CC(OC)C6)cc5)CC4)cn(C)c3c2)ccn1,0.6621267272857972,-1.249789264043735,-0.27992247526096853,-0.48992121896596963,-0.7314315055154684,-0.2517918022802006,-0.8611160939791204,,
Cn1ccc2c([nH]c3c(C#CCC4CNC4)c(F)ccc32)c1=O,-1.2697138011798788,0.9368088763078036,-0.40528034676942487,-0.5123424140890136,-0.14183902568159404,-0.3153561049988939,-0.7507794887551261,,
Cn1ccc2c([nH]c3c(C#CC4CNC4)c(F)ccc32)c1=O,-1.0177346018147906,0.9020042899114401,-0.40131332551915727,-0.5483801341041348,-0.608247111802171,-0.0706335395319246,-0.695611186143129,-0.5889066292685006,
N#Cc1c(F)ccc2c1[nH]c1c(=O)n(CCCN3CCCCC3)ccc12,-0.5977692695396437,0.8497974103168948,-0.4005199212691038,-0.5316922126198599,-0.06661191501698498,-0.3058214595910899,0.1257835416354947,0.10014691465357145,
CC(=O)N[C@@H](C)COc1cccc(-c2cc(C)c3ccncc3c2)c1,1.502057391836091,-0.9382882157962812,-0.058562689496036165,0.1765718415409568,-0.21988715299612605,-0.34819766140355213,,,
CN1CCN(c2cccc(Nc3cccc(-c4cccnc4)n3)n2)C1=O,0.9980989931059148,-1.2605786858266073,0.14375539426761177,-0.1651722192842537,-0.1521827533979779,-0.3799798127628988,,,
Cc1cc(-c2ccc(OCCN3CCCCC3)cc2)cc2cncnc12,0.6621267272857972,1.0151191956996215,-0.1997886460055629,0.7259423119987396,-0.21518545857958807,-0.28675216877548193,,,
CNc1c(-c2ccc(OCCN3CCCCC3)cc2)cc2cnccc2c1C,0.9141059266508856,0.762785944325986,0.32544496752986807,-0.35365359015879305,-1.0248172371074442,-0.12148498170687926,-0.5055870327018056,-0.47705283217582223,
CSc1c(Cl)cc2cnccc2c1-c1ccc(OCCN2CCCCC2)cc1,1.5860504582911208,-1.2272532943520895,-0.009371625992717833,0.0582206928549342,-1.1056863810718989,0.04801982554296963,,,
Oc1ccc(-c2nc3ccn(CCN4CCCCC4)cc-3n2)cc1,-0.5977692695396437,0.6409698919387137,-0.41876821902033473,-0.551349150809926,-1.0746551979227477,0.9866526956890077,,,
COc1ccc(-c2nc3ccn(CCN4CCCCC4)cc-3n2)cc1,0.1581683285556208,1.0847283684923485,-0.11489439124983618,-0.5411111621692666,0.0048538401143937105,-0.22636608119272322,,,
c1cc2cc(-c3ccc(OCCN4CCCCC4)cc3)[nH]c2cn1,-0.09381087080946723,1.1021306616905304,-0.32117949626375164,-0.4676024037293321,-0.8753033546615334,-0.2687422830051855,,,
Nc1cnccc1C#Cc1ccc(OCCN2CCCCC2)cc1,0.2421613950106503,1.1108318082896211,-0.26484779450995166,-0.3568273666373975,0.2455805942411431,-0.31217788986295925,,,
Cc1c(N)c(-c2ccc(OCC3OCCO3)cc2)cc2cnccc12,0.7461197937408267,-1.05401346556419,,-0.2944780158157818,,,,,
Cc1c(N)c(-c2cc(F)c(OCCN3CCOCC3)cc2F)cc2cnccc12,0.5781336608307678,-1.125362867676735,0.24134411702419487,-0.1430581638204294,-0.678772528050242,-0.279336333458301,-0.67722175193913,-0.17991450096779119,
Cn1cc2cc(-c3ccc(OCCN4CCOCC4)cc3)c(N)cc2n1,-0.34579007017455543,1.119532954888712,-0.3965529000188362,-0.5480729944449149,1.966400750694078,-0.336544205905125,,,
Cn1cc2cc(-c3ccc(OCCN4CCCCC4)cc3)c(N)cc2n1,-0.5137762030846142,1.0151191956996215,-0.3854452405180868,-0.5381421454634754,1.3147459045619008,-0.3227719403160748,,,
Cc1cc(C)c2[nH]nc(CN3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)c2n1,1.502057391836091,-1.2559670781290893,2.550150484679941,3.048122895473103,,,,,
Clc1cncc(O[C@H]2[C@@H]3CN(Cc4n[nH]c5cccnc45)C[C@@H]32)c1,0.7461197937408267,1.1630386878841665,0.7641975178094653,2.4178723147541104,1.49246995350704,-0.3397224210410597,,,
Clc1cncc(O[C@@H]2[C@@H]3CN(Cc4n[nH]c5cccnc45)C[C@@H]32)c1,0.7461197937408267,0.980314609303258,0.880827942567333,2.5806563341405946,1.180277444248912,-0.33760361095043656,,,
Clc1cncc(O[C@H]2C[C@H]3C[C@@H]2CN3Cc2n[nH]c3cccnc23)c1,-0.09381087080946723,1.3631650596632567,-0.26484779450995166,-0.2647878487578696,0.6320598752805727,-0.19246511974275346,,,
Clc1cncc(O[C@@H]2C[C@@H]3C[C@H]2CN3Cc2n[nH]c3cccnc23)c1,-0.09381087080946723,1.5545902848432562,-0.27278183701048686,-0.2109360285080012,1.2282347272976004,-0.30370264950046677,,,
O=C(c1n[nH]c2cccnc12)N1CCC2(CCc3ccccc3O2)CC1,0.4941405943757387,-0.49365962458273727,-0.21724353950674039,-0.09749911436949511,0.806962907575789,-0.3291283705879441,,,
Fc1cccnc1O[C@H]1[C@@H]2CC[C@H]1CN(Cc1n[nH]c3cccnc13)C2,0.1581683285556208,-0.03771954279037505,0.5650530510460315,0.21220004201045142,,,,,
Cc1cccnc1O[C@H]1[C@@H]2CC[C@H]1CN(Cc1n[nH]c3cccnc13)C2,0.41014752792070924,-0.6146055623101004,2.366874102917578,2.5288521116188587,,,,,
O=C(c1n[nH]c2cccc(F)c12)N1C[C@H]2CC[C@@H](C1)[C@@H]2Oc1cncc(Cl)c1,1.0820920595609442,-1.2371726014750528,0.23182326602355258,0.22110709212782514,,,,,
COc1ccc2[nH]nc(C(=O)N3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)c2c1,1.502057391836091,-1.1909695130338802,-0.20454907150588406,-0.4346360803064089,,,,,
COc1ccc2[nH]nc(CN3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)c2c1,1.8380296576562087,-1.232386970845553,0.09932475626461452,-0.2323334247669793,,,,,
O=C(c1n[nH]c2ccc(F)cc12)N1C[C@H]2CC[C@@H](C1)[C@@H]2Oc1cncc(Cl)c1,1.502057391836091,-1.2626669610103893,-0.29896417726225305,-0.44538596837910127,,,,,
Fc1ccc2[nH]nc(CN3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)c2c1,1.9220227241112386,-1.2699063149808327,-0.042694604494965746,-0.14090818620589096,,,,,
Cc1ccc2[nH]nc(C(=O)N3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)c2c1,1.4180643253810616,-1.2473529429959893,0.33337901003040327,-0.27389965864805643,,,,,
Cc1ccc2[nH]nc(CN3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)c2c1,1.5860504582911208,-1.2693581427450902,0.1215400752661131,-0.02624271343050578,,,,,
O=C(c1n[nH]c2ccc(Cl)cc12)N1C[C@H]2CC[C@@H](C1)[C@@H]2Oc1cncc(Cl)c1,1.8380296576562087,-1.2681660856610146,-0.27992247526096853,-0.40310307529317796,,,,,
Clc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2n[nH]c4ccc(Cl)cc24)C3)c1,1.9220227241112386,,-0.07205056174694599,-0.24820230716000136,,,,,
Fc1ccc2c(CN3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)n[nH]c2c1,1.9220227241112386,-1.2696713840226574,-0.1474239655020305,-0.09063966198025333,,,,,
O=C(c1n[nH]c2cc(F)ccc12)N1C[C@H]2CC[C@@H](C1)[C@@H]2Oc1cncc(Cl)c1,1.5860504582911208,-1.2440465072883347,-0.2513599222590418,-0.36174160118491405,,,,,
N#Cc1ccc2[nH]nc(C(=O)N3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)c2c1,1.3340712589260326,-1.2578813303808891,-0.21168970975636572,-0.4575691748614859,,,,,
N#Cc1ccc2[nH]nc(CN3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)c2c1,1.8380296576562087,-1.2682617982736046,0.8657532618163161,0.3891124857210458,,,,,
O=C(c1n[nH]c2c(Cl)cccc12)N1C[C@H]2CC[C@@H](C1)[C@@H]2Oc1cncc(Cl)c1,1.6700435247461498,-1.2088068635620168,-0.26405439025989813,-0.1445938621165283,,,,,
Clc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2n[nH]c4cnccc24)C3)c1,1.5860504582911208,-1.236302486815144,0.33893283978077793,0.5939746384206402,,,,,
Cc1cccc2c(C(=O)N3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)n[nH]c12,1.5860504582911208,-1.269062303760721,-0.11648119974994318,-0.3376823278793645,,,,,
Cc1cccc2[nH]nc(C(=O)N3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)c12,1.4180643253810616,-0.4658159554656464,0.0374392247604399,-0.21185744748566052,,,,,
Cc1cc(Cl)cc2c(CN3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)n[nH]c12,1.9220227241112386,,-0.08077800849753473,-0.2862876249032543,,,,,
N#Cc1ccc2c(CN3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)n[nH]c2c1,1.8380296576562087,,0.1255070965163807,0.0796180891139123,,,,,
Cc1c(CN2C[C@H]3CC[C@@H](C2)[C@@H]3Oc2cncc(Cl)c2)[nH]c2ccccc12,2.2579949899313556,,0.2683198615260145,-0.017642802972351917,,,,,
Clc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2cc4ccccc4[nH]2)C3)c1,1.9220227241112386,-1.252399608023462,0.151689436768147,-0.07630647788333018,,,,,
Cc1ccc2c(c1)cc(CN1C[C@H]3CC[C@@H](C1)[C@@H]3Oc1cncc(Cl)c1)n2C,2.4259811228414145,,-0.2751620497606474,-0.3616392212985074,,,,,
Clc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2cn4cccnc4n2)C3)c1,0.6621267272857972,-0.9991962419899174,0.27070007427617515,1.1673020022975662,,,,,
Clc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2ccc4cc[nH]c4c2)C3)c1,1.6700435247461498,-1.2715160271016646,0.07631603301306243,2.102747024394615,,,,,
Clc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2ccc4[nH]ccc4c2)C3)c1,1.6700435247461498,-1.2693233381586937,0.4198600732862371,1.4182351038801277,,,,,
Clc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2ccc4cn[nH]c4c2)C3)c1,1.9220227241112386,,-0.015718859993146036,-0.04764010968948389,,,,,
Clc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2ccc4[nH]ncc4c2)C3)c1,1.6700435247461498,-1.2663736494616018,0.009670076008566663,0.3265583751266169,,,,,
Clc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2cccc4cc[nH]c24)C3)c1,2.1740019234763266,,0.5483915617949076,0.5286562708932333,,,,,
Clc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2ccnc4ccccc24)C3)c1,2.0900088570212967,,0.21912879802269628,-0.02532129445284646,,,,,
Clc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2cccc4nccnc24)C3)c1,1.6700435247461498,-1.2668870171109483,2.217714103907516,1.7979621025621844,,,,,
Clc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2cccc4cncnc24)C3)c1,1.5860504582911208,-1.215158700579353,1.6258345333675892,2.003233774807405,,,,,
Clc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2cccc4ccncc24)C3)c1,1.9220227241112386,,5.185839403357739,2.216388698305934,,,,,
COc1cc(-c2ccc3c(c2)c2ncn(CCCN4CCCCC4)c(=O)c2n3C)ccn1,0.3261544614656797,0.8410962637178039,-0.27595545401070093,-0.5333302908023654,-0.8658999658284573,-0.3015838394098437,-0.6527025063337979,-0.6153758484278367,
COCCNC(=O)c1ccc(-c2cc(C)c3ccncc3c2)cc1,0.9980989931059148,-1.113181262438008,-0.06967034899678545,-0.10282286846263798,0.5286225981167351,-0.35667290176604455,,,
COCCNC(=O)c1ccc(-c2cc(C)cc3cnccc23)cc1,0.9141059266508856,0.8759008501141674,-0.24659949675872067,-0.31106355741365005,0.4806653150680469,-0.3471382563582406,,,
CC(=O)N[C@H](C)CCOc1cccc(-c2cc(C)c3ccncc3c2)c1,1.4180643253810616,-1.142765160874917,0.41351283928580895,0.4115336808440898,-0.2650234193948916,-0.3333659907691903,,,
c1cnc2ccc(-n3ccc(OCC4CNC4)n3)cc2c1,-2.193637532185202,1.2935558868705297,-0.4140077935200136,-0.455521577133354,-0.42394069067387846,-0.11618795648032146,3.45427113255932,0.8011542994863116,
COc1cc2cnccc2c(-c2ccc(OCCN3CCCCC3)cc2)c1N,0.2421613950106503,1.267452447073257,-0.34815524076557136,-0.4850069844184531,-1.0502063869567497,-0.1797522591990148,,,
CSc1c(-c2ccc(OCCN3CCCCC3)cc2)cc2cnccc2c1Cl,1.7540365912011797,-0.688565308402373,-0.08633183824790941,0.5525107844259697,-1.1498823085873568,-0.10347509593658277,-0.8488564711764542,-0.6452604507045064,
CC(C)Oc1cc(-c2ccc(OCCN3CCCCC3)cc2)c2ccncc2c1,1.7540365912011797,0.7192802113305315,0.11122582001541735,-0.30174698775064995,-1.117910786554898,-0.1628017784740299,,,
c1cc(OCCN2CCCCC2)cc(-c2nc3ccncc3[nH]2)c1,-0.09381087080946723,1.3544639130641658,-0.26802141151016573,-0.29038282035951807,-1.0210558815742137,1.5799195210634789,,,
Nc1cnccc1C#Cc1cccc(OCCN2CCCCC2)c1,0.3261544614656797,1.128234101487803,-0.1537711995024587,0.5341847847591893,0.015197567830777584,-0.32065313022545167,,,
c1cc2c(-c3ccc(OCCN4CCCCC4)cc3)c[nH]c2cn1,0.07417526210059171,1.2239467140778026,-0.3497420492656784,-0.5180756877277829,-0.8884680990278401,-0.24649477705364284,,,
Cc1c(N)c(-c2ccc(OCCN3CCC(F)CC3)cc2)cc2cnccc12,0.9980989931059148,1.1891421276814391,0.2643528402757469,-0.27267110001117734,-1.088760281172362,-0.25391061237082363,,,
COC1CCN(CCOc2ccc(-c3cc4cnccc4c(C)c3N)cc2)CC1,0.4941405943757387,0.9890157559023489,0.21674858527253563,-0.38170567903419983,-1.0351609648238278,-0.24967299218957742,,,
Cc1c(N)c(-c2cc(F)c(OCCN3CCCCC3)cc2F)cc2cnccc12,0.7461197937408267,1.0325214888978034,0.11439943701563147,-0.37197958982557344,-1.0248172371074442,-0.2825145485942357,-0.6465726949324649,-0.3651990350831439,
Cn1ncc2cc(-c3ccc(OCCN4CCOCC4)cc3)c(N)cc21,0.1581683285556208,-1.102739886519099,-0.3711639640171235,-0.5015925260163213,1.2188313384645242,-0.36620754717384857,,,
Cn1ncc2cc(-c3ccc(OCCN4CCCCC4)cc3)c(N)cc21,-0.009817804354437762,1.058624928695076,-0.38068481501776574,-0.5168471290909038,0.9348489957056245,-0.34501944626761744,,,
Cc1c(N)c(-c2ccc(OCCN3CCCC(C)(C)C3)cc2)cc2cnccc12,1.2500781924710032,0.397337787164169,0.8570258150657274,-0.21042412907596822,-1.1122687532550524,-0.3227719403160748,,,
Cc1c(N)c(-c2ccc(OCCN3CC4(COC4)C3)cc2)cc2cnccc12,0.07417526210059171,1.3544639130641658,-0.18312715675443897,-0.3930698464253317,-0.978740631825371,-0.17763344910839168,-0.43202929588580946,-0.1098991470624505,
Clc1cc2c(cn1)cnn2-c1ccc(OCCN2CCCCC2)cc1,0.2421613950106503,1.1108318082896211,-0.38623864476814035,-0.12667738199537437,0.770289691126792,-0.336544205905125,,,
Cc1cc2c(cn1)cnn2-c1ccc(OCCN2CCCCC2)cc1,-0.009817804354437762,1.3109581800687116,-0.3084850282628953,-0.024707015134406873,0.20796703890883847,-0.34819766140355213,,,
c1cc2c(cn1)cnn2-c1ccc(OCCN2CCCCC2)cc1,-0.1778039372644967,1.3022570334696206,-0.18233375250438544,0.45668321074939777,0.41766260988643655,-0.31747491508951703,,,
COCCNC(=O)c1ccc(-c2cc3cnccc3c(C)c2N)cc1,0.2421613950106503,1.1804409810823482,-0.3616431130164812,-0.3419822831084414,0.4308273542527432,-0.26132644768800456,,,
Cc1c(N)c(-c2ccc(C(=O)NCCN(C)C)cc2)cc2cnccc12,-0.5977692695396437,1.3892684994605293,-0.24739290100877417,-0.4831641464631344,-0.9580531763926035,0.5851381835159283,,,
Cc1c(N)c(-c2ccc(C(=O)N(C)CCN(C)C)cc2)cc2cnccc12,-0.5137762030846142,1.1630386878841665,-0.04824843424534036,-0.2998017699089247,-0.8555562381120735,0.08192078699293943,,,
COCC(=O)Nc1ccc(-c2cc3cnccc3c(C)c2N)cc1,0.3261544614656797,-0.9200158079381904,0.012050288758727204,0.6255076434338711,0.3461968547550577,-0.3397224210410597,,,
O=C(c1n[nH]c2cccnc12)N1C[C@H]2C[C@@H]1C[C@@H]2Oc1cncc(Cl)c1,0.07417526210059171,0.8236939705196221,-0.41876821902033473,-0.37976046119247453,,,-0.5117168441031386,0.15308535297224374,
c1ccc2c(c1)CCC1(CCN(Cc3n[nH]c4cccnc34)CC1)O2,0.4941405943757387,0.9629123161050762,0.41430624353586243,3.0021543264765427,,,,,
c1ccc2c(c1)CC1(CCN(Cc3n[nH]c4cccnc34)CC1)O2,0.41014752792070924,0.8671997035150766,-0.09823290199871222,0.7630038308779267,,,,,
Fc1cccc2[nH]nc(CN3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)c12,1.6700435247461498,-1.2583163877108439,0.2833945422770314,0.5969436551264313,,,,,
O=C(c1n[nH]c2cnccc12)N1C[C@H]2CC[C@@H](C1)[C@@H]2Oc1cncc(Cl)c1,0.8301128601958562,-1.187576065860235,-0.126795455000639,-0.18605771611119884,0.5502503924328103,-0.3259501554520095,,,
Cc1cccc2c(CN3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)n[nH]c12,2.0060157905662677,,-0.16408545475315445,-0.37300338868963934,,,,,
O=C(c1n[nH]c2cc(Cl)cnc12)N1C[C@H]2CC[C@@H](C1)[C@@H]2Oc1cncc(Cl)c1,0.9980989931059148,-1.2604916743606165,-0.09585268924855163,-0.0742588801551983,-0.39102882975811193,-0.26980168805049703,,,
COc1ccc2c(C(=O)N3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)n[nH]c2c1,1.4180643253810616,-1.2604916743606165,-0.27278183701048686,-0.4207124157551121,-0.6721901558670887,-0.3344253958145019,-0.8795055281831193,-0.6136681568691699,
Cc1ccc2c(C(=O)N3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)n[nH]c2c1,1.5860504582911208,-1.2547489176052167,-0.1728129015037432,-0.17336261019678123,-0.7624626886646197,-0.34184123113168274,-0.8856353395844523,-0.6256219977798377,
Clc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2cn4ccccc4n2)C3)c1,1.2500781924710032,-0.6911756523821001,1.0585504945793216,1.6522755242056015,,,,,
O=C(c1n[nH]c2cccnc12)N1C[C@@H]2C[C@H]1C[C@H]2Oc1cncc(Cl)c1,0.07417526210059171,1.128234101487803,-0.39099907026846153,-0.4642238674779145,,,,,
COc1ccc(-c2ccc3c(c2)c2ncn(CCCN4CCCCC4)c(=O)c2n3C)cn1,0.41014752792070924,-1.133193899615917,-0.27992247526096853,-0.5216589837520137,-0.8527352214621506,-0.30052443436453213,-0.6159236379257998,-0.6102527737518361,
COC1CN(Cc2ccc(N3CCN(C(=O)c4cn(C)c5cc(Nc6cc(C(F)(F)F)no6)ccc45)CC3)cc2)C1,0.5781336608307678,-0.24654706116855618,-0.30293119851252065,-0.5164376095452774,-0.9966070706082156,0.3626631240005016,-0.8059477913671232,-0.5880527834891671,
C[C@H](c1n[nH]c2cccnc12)N1C[C@H]2CC[C@@H](C1)[C@@H]2Oc1cncc(Cl)c1,1.502057391836091,-0.9835341781115539,3.00953154546093,2.3000330655001213,0.21078805555876143,-0.36620754717384857,,,
C[C@@H](c1n[nH]c2cccnc12)N1C[C@H]2CC[C@@H](C1)[C@@H]2Oc1cncc(Cl)c1,1.4180643253810616,-0.956560623654372,3.9417815392738174,1.8476163474693825,0.31610601048921416,-0.3619699269926024,,,
Cc1ccc2c(CN3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)n[nH]c2c1,1.9220227241112386,-1.2690274991743247,-0.045074817245126284,0.04736842489583522,,,,,
COc1cccc2c(CN3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)n[nH]c12,2.1740019234763266,-1.270489291802972,-0.06808354049667839,0.23718073429366043,,,,,
Clc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2n[nH]c4cnc(Cl)cc24)C3)c1,1.8380296576562087,-1.2560540895950802,0.11281262851552441,-0.2873114237673203,,,,,
Fc1cc(Cl)cc2[nH]nc(CN3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)c12,1.9220227241112386,,-0.17043268875358264,-0.06146139435437407,,,,,
COc1cc(C)c2[nH]nc(CN3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)c2c1,1.8380296576562087,,-0.14187013575165588,-0.4927878557853542,,,,,
N#Cc1cccc2[nH]nc(CN3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)c12,2.0900088570212967,-1.2709069468397283,0.841157730064657,0.7328017643879815,-1.1235528198547438,-0.19988095505993433,,,
Clc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2cc4ccccc4s2)C3)c1,2.2579949899313556,,-0.21962375225690092,-0.40494591324849666,,,,,
Clc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2nc4ccccc4[nH]2)C3)c1,1.502057391836091,-1.235258349223253,0.4627039027891272,0.6728071509537176,0.023660617780546102,-0.37150457240040635,,,
Clc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2cn4ccncc4n2)C3)c1,0.7461197937408267,-0.6537607220060094,0.3778096480334005,0.5879342251226511,,,,,
Clc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2cc4ccccn4n2)C3)c1,1.6700435247461498,-1.2420452435705438,0.8887619850678682,0.9019333367316746,-0.45967356823956784,-0.34078182608637125,,,
Clc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2c[nH]c4cccnc24)C3)c1,0.7461197937408267,1.1891421276814391,0.48571262604067933,2.810294419350585,0.3001202494729847,-0.3195937251801401,,,
Clc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2cnc4cn[nH]c4c2)C3)c1,1.502057391836091,-1.2503113328396802,0.32147794627960047,0.2910325545435287,,,,,
Clc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2ccc4ncccc4n2)C3)c1,1.7540365912011797,-1.1679984860122805,0.17787177701991316,0.28079456590286933,,,,,
Clc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2cncc4cccnc24)C3)c1,1.4180643253810616,-1.1523364221339167,2.118538572650826,2.5805539542541887,,,,,
Cn1c2ccc(OCCN3CCCCC3)cc2c2c(C(N)=O)ncnc21,-0.8497484689047318,0.762785944325986,-0.40369353826931786,,0.20702670002553086,-0.26980168805049703,1.6337171463634157,1.1674541388203499,
CC(=O)NCCOc1ccc(-c2cc(C)c3ccncc3c2)cc1,1.0820920595609442,-1.2488321379178347,-0.2220039650070615,0.09988930662241798,0.32644973820559786,-0.28569276373017033,,,
Cc1cc(-c2ccc(OCCN3CCNCC3)cc2)c2ccncc2c1,-0.1778039372644967,1.5197856984468927,-0.34498162376535724,-0.4368884378073539,-0.8311074271460756,-0.007069236813231211,,,
Nc1c(-c2ccc(OCCN3CCCCC3)cn2)ccc2ccncc12,0.2421613950106503,1.0760272218932576,-0.40131332551915727,-0.2910994795643642,-0.20954342527974235,-0.2931085990473512,,,
Nc1ccc(-c2ccc(OCCN3CCCCC3)cn2)c2ccncc12,-0.26179700371952597,1.119532954888712,-0.41876821902033473,-0.16015560485033056,0.20138466672568514,-0.3164155100442055,,,
Fc1c(-c2ccc(OCCN3CCCCC3)cc2)cc2cnccc2c1Cl,1.5860504582911208,-0.955690508994463,-0.3656101342667488,-0.13026067801960517,-1.1395385808709733,-0.26450466282393925,,,
Cc1c(N)c(-c2ccc(OC[C@H](C)N3CCCCC3)cc2)cc2cnccc12,0.41014752792070924,1.3544639130641658,0.07869624576322302,-0.3433132216317271,-1.0408029981236735,-0.07381175466785925,,,
Cc1c(N)c(-c2ccc(OC[C@@H](C)N3CCCCC3)cc2)cc2cnccc12,0.3261544614656797,1.5458891382441653,0.04457986301092158,-0.3794533215332548,-1.0991040088887456,-0.19882155001462282,,,
